Music,Slowsongsorfastsongs,Dance,Folk,Country,Classicalmusic,Musical,Pop,Rock,MetalorHardrock,Punk,HiphopRap,ReggaeSka,SwingJazz,Rocknroll,Alternative,Latino,TechnoTrance,Opera,Movies,Horror,Thriller,Comedy,Romantic,Scifi,War,FantasyFairytales,Animated,Documentary,Western,Action,Alcohol,Healthyeating,Regret,Charity,Friends,Internetusage,Finances,Shoppingcentres,Brandedclothing,Entertainmentspending,Spendingonlooks,Spendingongadgets,Spendingonhealthyeating,Age,Numberofsiblings,Gender,Leftrighthanded,Education,Onlychild
5,3,3,5,1,5,3,3,3,1,1,1,2,5,4,4,4,1,5,5,1,1,4,4,2,1,5,4,3,1,3,1,3,5,3,4,few hours a day,3,1,4,4,3,1,2,18,3,female,right handed,secondary school,1
5,3,1,3,4,5,3,2,4,2,1,3,4,2,3,4,5,5,2,5,2,3,5,4,3,5,5,5,4,5,5,2,3,2,3,5,few hours a day,1,4,5,5,4,4,5,26,5,male,right handed,masters degree,1
2,3,2,2,2,2,2,2,4,4,4,3,3,3,3,4,2,1,1,1,1,1,4,5,2,2,4,4,4,2,2,2,5,5,2,3,few hours a day,1,1,5,4,5,5,5,22,0,male,right handed,college/bachelor degree,2
5,4,2,3, ,5,4,2,5,4,5,1,3,3,5,5, , ,3,5,4,5,5,4,1,5,3,4,5, ,5,1,3,3,2,2,less than an hour a day,2,2,2,2,2,3,1,22,2,male,right handed,secondary school,1
5,3,3,4,3,2,2,3,4,2,2,1,3,2,3,2, ,5,2,4,1,2,5,1,3,3,4,5,5,2,4,1,3,4,2,2,most of the day,3,3,1,2,2,4,4,25,2,male,left handed,college/bachelor degree,1
5,3,3,1,2,3,3,4,5,2,3,1, ,3,4,4,4,2,2,5,5,5,5,5,3,2,3,4,2,1,4,2,3,3,2,3,few hours a day,3,4,3,2,4,4,2,21,1,female,right handed,secondary school,1
5,3,4,3,1,5,4,4,2,4,3,5,4,5,2,5,3,3,5,5,1,4,3,3,3,2,5,5,5,1,4,1,4,4,3,4,few hours a day,4,3,1,2,4,5,4,18,2,female,right handed,secondary school,1
5,3,3,3,3,5,4,3,4,4,5,3,3,3,3,3,3,3,3,5,4,3,5,4,5,3,5,5,5,3,3,0,3,3,2,3,less than an hour a day,3,5,2,4,3,4,3,15,2,female,right handed,currently a primary school pupil,1
5,3,2,4,4,1,1,1,5,3,3,1,1,3,5,5,1,1,1,5,1,1,5,3,5,5,3,3,3,3,4,1,3,5,1,3,few hours a day,3,3,3,2,3,2,3,17,0,male,right handed,secondary school,2
5,3,5,5,2,5,3,3,3,1,1,5,1,5,4,5,5,1,4,4,3,4,5,4,4,4,5,5,5,3,3,1,4,3,5,3,less than an hour a day,4,3,3,3,3,3,3,22,6,female,left handed,college/bachelor degree,1
5,3,2,4,1,5,5,5,5,3,4,1,2,3,3,3,4,2,5,5,2,2,5,5,5,1,4,2,3,1,5,1,2,5,1,2,few hours a day,4,4,2,4,4,1,1,21,1,female,right handed,secondary school,1
5,4,5,2,1,3,4,5,3,1,3,4,2,4,2,2,5,4,2,4,1,2,4,5,1,4,3,3,2,1,2,1,3,4,2,4,few hours a day,1,5,4,3,5,2,3,21,3,female,right handed,college/bachelor degree,1
5,3,3,2,2,4,3,3,4,2,2,1,3,2,5,5,3,1,2,5,2,2,4,3,2,4,5,5,4,2,2,1,2,5,1,3,few hours a day,2,2,3,5,2,1,2,19,3,female,right handed,secondary school,1
4,4,2,1,3,2,1,4,3,2,3,4,3,3,3,2,4,3,3,4,3,4,4,4,5,3,2,2,4,2,5,2,3,3,1,5,few hours a day,1,2,3,5,4,4,2,26,1,male,right handed,college/bachelor degree,2
5,3,2,2,3,3,3,3,5,5,4,1,4,4,5,2,3,1,1,5,4,5,5,4,3,2,2,1,1,2,1,1,5,3,2,3,few hours a day,3,3,3,3,3,4,5,26,1,female,right handed,masters degree,1
5,4,3, ,4, ,3,4,5,5,5,2,5,3,4,4,3,4,2,5,5,5,5,3,5,4,4,4,4,4,5,2,3,4,3,4,few hours a day,4,4,3,4,4,4,4,25,2,male,right handed,secondary school,1
5,3,5,3,3,5,5,2,3,1,2,5,5,5,3,2,5,5,3,5,1,3,3,5,1,5,2,3,5,3,2,2,3,5,1,5,few hours a day,4,4,4,5,4,2,4,19,3,female,right handed,college/bachelor degree,1
5,5,4,1,1,2,1,3,1,1,1,3,1,1,2,2,1,5,1,5,5,5,5,3,5,5,5,5,4,2,5,1,3,3,1,2,few hours a day,3,4,3,3,3,3,3,20,1,male,right handed,college/bachelor degree,1
5,3,5,4,3,5,5,5,4,3,3,3,3,4,5,4,4,2,5,5,1,3,5,5,5,3,5,5,5,3,5,1,4,3,3,5,few hours a day,4,4,3,4,2,2,3,18,0,male,right handed,secondary school,2
5,3,5,2,2,2,2,5,5,4,4,2,3,2,4,4,2,3,2,5,3,4,4,4,4,3,2,4,3,2,3,1,3,5,2,5,few hours a day,4,4,2,4,4,3,3,25,1,female,right handed,college/bachelor degree,2
5,4,3,1,1,1,1,4,1,1,2,5,5,1,1,3,1,2,1,5,4,3,5,1,3,2,1,1,2,1,5,2,3,1,1,5,few hours a day,1,2,5,5,3,5,3,23,1,male,right handed,secondary school,1
5,3,4,1,1,1,1,3,3,1,3,4,5,1,3,5,1,3,1,5,5,5,5,3,2,3,2,2,4,3,5,1,5,1,2,5,less than an hour a day,2,4,5,5,5,5,5,24,1,male,right handed,college/bachelor degree,2
5,3,3,2,1,3,3,3,5,3,5,1,1,3,3,4,1,3,3,5,2,3,4,3,4,4,2,5,5,2,3,0,4,5,3,3,few hours a day,3,3,4,3,3,3,4,20,3,male,left handed,college/bachelor degree,1
5,2,3,1,2,3,4,5,3,1,2,2,2,3,3,2,4,1,3,5,1,2,5,4,2,3,4,4,4,1,3,1,2,5,2,3,less than an hour a day,4,5,2,2,3,1,4,19,2,female,right handed,college/bachelor degree,1
5,3,2,1,2,4,3,4,5,5,5,2,2,3,5,4,2,2,1,5,3,3,5,2,5,2,4,4,3,2,5,1,4,4,1,2,few hours a day,4,2,4,3,2,2,4,18,1,male,right handed,secondary school,1
5,5,5,5,5,4,4,4,4,5,4,4,4,4,5,3,4,4,4,5,2,3,3,3,4,4,3,4,4,4,4,2,4,4,5,2,most of the day,4,4,4,5,5,5,5,25,2,female,left handed,secondary school,1
1,1,2,3,4,3,3,2,2,5,2,2,2,3,4,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,0,3,3, ,2,few hours a day,3,3,3,3,3,3,3,22,2,male,left handed,masters degree,1
4,3,3,1,2,3,1,4,3,2,2,5,3,3,3,3,3,3,1,4,5,5,5,3,1,3,3,3,3,1,5,1,1,3,2,3,few hours a day,2,3,4,4,4,5,5,26,1,male,right handed,masters degree,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,0,1,3,3,3,less than an hour a day,4,4,4,4,4,4,4,19,0,female,right handed,secondary school,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,2,2,1,1,5,5,4,3,1,1,1,3,2,less than an hour a day,3,4,5,4,3,2,1,16,2,female,right handed,college/bachelor degree,1
5,2,2,4,4,4,2,3,5,5,4,2,3,2,3,2,2,1,4,5,1,4,3,2,5,5,3,3,4,3,5,2,3,4,2,3,few hours a day,4,2,4,4,3,3,4,18,0,male,right handed,secondary school,2
5,4,3,1,2,4,3,4,2,1,1,4,1,1,4,2,4,1,2,5,3,3,5,4,4,3,4,3,2,1,3,1,3,2,3,4,few hours a day,3,4,2,2,2,2,2,20,1,female,right handed,secondary school,1
5,4,4,2,2,2,2,3,5,5,3,4,3,5,4,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,5,5,less than an hour a day,3,3,3,4,4,4,5,17,0,female,right handed,college/bachelor degree,2
3,3,2,1,1,4,3,2,2,1,1,2,2,3,3,2,3,1,4,4,1,1,4,3,3,3,4,2,4,3,4,1,4,3,2,4,most of the day,2,1,2,3,3,3,4,20,0,female,left handed,secondary school,2
5,3,2,1,1,4,3,3,4,1,2,4,2,2,3,4,4,5,4,5,2,3,5,5,3,1,4,5,5,2,3,1,4,5,3,2,few hours a day,1,5,3,5,5,5,5,19,3,female,right handed,college/bachelor degree,1
5,3, ,5,1,3,3,4,5,1,1,3,1,3,5,2,5,5,3,5,1,3,5,5,3,5,5,5,5,5,5,1,5,5,5,5,few hours a day,4,2,4,4,4,4,4,25,1,male,right handed,masters degree,1
5,5,3,1,2,3,2,5,3,1,1,5,3,3,3,3,3,3,2,5,3,3,4, ,4,3, ,4,1, ,4,1,3,1,1,1,few hours a day,3,3,3,3,3,3,3,19,1,male,right handed,secondary school,1
5,3,2,1,1,1,3,5,2,1,1,3,2,1,2,1,1,1,1,5,3,3,5,5,1,1,4,3,2,1,2,1,3, ,1,3,few hours a day,2,5,5,5,4,3,3,18,0,female,right handed,secondary school,2
5,3,3,3,4,4,4,3,3,2,2,4,2,5,3,4,2,3,3,5,1,1,5,3,1,3,5,5,5,3,3,1,5,1,1,5,less than an hour a day,2,5,3,5,5,3,5,17,0,female,right handed,secondary school,2
5,3,3,1,2,2,3,4,4,1,2,3,3,3,3,2,4,4,2,5,3,4,5,5,3,3,3,4,5,3,4,1,4,3,4,3,few hours a day,3,5,4,3,3,3,4,18,1,male,right handed,secondary school,1
4,2,4,1,2,3,2,3,3,1,1,1,1,4,4,1,3,2,3,4,4,2,4,3,2,1,5,5,5,1,2,1,4,4,2,3,less than an hour a day,2,1,1,1,2,1,4,20,1,female,right handed,secondary school,1
5,3,2,3,4,4,4,3,5,5,5,2,5,5,5,5,4,2,3,5,5,4,5,3,5,3,3,4,5,5,4,1,3,5,4,4,most of the day,4,4,1,4,4,4,2,17,3,female,right handed,secondary school,1
5,3,2,5,2,4,5,4,5,4,1,2,3,3,3,2,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,3,5,few hours a day,4,5,5,5,5,5,5,21,1,male,right handed,secondary school,1
4,3,4,3,1,4,4,4,3,1,1,3,3,5,2,2,3,4,3,5,1,4,5,4,3,2,4,5,3,1,4,1,4,3,3,3,few hours a day,2,2,4,5,3,3,3,19,1,male,left handed,secondary school,1
4,4,3,3,3,3,4,5,2,3,3,4,3,3,2,3,3,1,3,5,3,4,5,3,4,3,2,3,2,2,5,1,4,3,3,3,few hours a day,2,3,5,3,3,3,3,19,0,male,left handed,college/bachelor degree,2
5,3,3,2,2,4,3,4,5,4,1,2,2,5,5,4,4,3,2,4,2,4,4,4,5,5,3,4,4,1,5,1,3,2,3,4,few hours a day,3,3,5,3,3,5,2,19,0,male,right handed,secondary school,2
5,3,2,2,1,2,4,5,2,2,1,5,3,2,3,3,3,3,1,5,3,3,5,4,3,5,5,5,3,2,4,2,3,3,2,5,few hours a day,2,4,4,5,5,5,4,16,1,male,right handed,primary school,1
5,3,2,1,2,3,3,4,3,2,3,4,4,2,2,4,3,1,2,4,1,3,4,3,2,3,4,4,2,1, ,1,4,5,3,3,less than an hour a day,4,3,4,3,3,2,5,18,2,female,left handed,primary school,1
5,5,4,3,3,5,3,5,4,1,2,4,1,1,1,3,3,4,4,5,4,4,5,3,5,1,5,4,3,1,3,2,4,5,3,5,most of the day,2,5,5,5,5,4,4,19,3,male,right handed,college/bachelor degree,1
5,5,3,2,2,4,1,2,5,5,4,2,1,1,5,5,1,4,1,5,5,5,4,3,5,2,2,5,5,2,4,0,4,2,1,2,few hours a day,4,2,1,1,1,2,2,20, ,female,right handed,secondary school,2
5,3,3,1,1,3,1,3,2,1,1,4,3,5,3,4,3,3,2,5,2,2,3,2,3,1,4,4,5,1,3,1,4,4,1,2,few hours a day,1,4,1,2,5,1,4,19,1,female,right handed,secondary school,1
5,4,3,2,2,3,1,3,4,3,2,4,3,3,1,1,3,3,1,3,2,4,4,4,2,3,2,1,4,3,5,1,4,3,2,4,less than an hour a day,3,4,4,4,4,4,4,21,1,male,right handed,masters degree,1
2,3,3,1,2,3,3,3,2,4,2,5,3,4,3,3,4,4,2,5,5,5,5,2,4,3,3,3,3,3,4,0,2,3,5,4,few hours a day,4,3,3,4,2,4,3,24,2,male,right handed,doctorate degree,1
4,5,3,1,1,1,1,5,2,1,1,5,1,1,1,1,1,1,1,5,5,5,5,2,4,5,2,2,2,1,5,1,4,3,3,5,less than an hour a day,5,3,5,2,1,5,5,23,1,male,right handed,secondary school,1
5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,4,2,4,2,4,2,4,2,4,2,4,2,2,3,4,3,4,most of the day,5,5,5,5,5,5,5,30,0,female,right handed,secondary school,2
3,5,3,2,2,4,3,5,1,4,3,4,4,2,4,3,4,2,3,3,3,4,4,5,3,3,2,3,3,3,3,1,3,4,3,4,less than an hour a day,4,4,4,2,5,4,4,27,3,male,left handed,doctorate degree,1
5,1,5,1,2,3,4,2,2,1,1,5,2,2,2,2,1,3,1,5,3,4,3,4,5,3,5,3,2,2,5,1,3,4,1,1,few hours a day,3,4,2,4,4,4,5,19,1,male,right handed,secondary school,1
5,3,3,2,1,4,3,4,5,3,3,3,3,2,2,3,2,2,2,5,4,5,4,1,1,5,3,3,3,4,5,1,4,4,3,5,few hours a day,3,1,4,2,3,3,4,18,2,female,right handed,secondary school,1
5,3,1,2,3,4,5,2,4,5,4,1,1,2,4,4,2,2,4,5,1,1,4,3,4,4,3,4,5,3,3,1,3,4,3,2,few hours a day,4,3,3,2,3,4,4,18,2,male,right handed,secondary school,2
5,3,4,1,1,2,4,4,3,1,4,4,1,1,3,1,1,1,1,5,4,4,5,4,2,5,3,5,1,2,5,0,3,2,1,4,few hours a day,5,5,5,2,4,2,5,17,2,male,right handed,secondary school,1
4,5,5,1,1,1,1,4,5,3,2,1,1,1,5,3,1,4,1,5,4,4,5,1,2,5,2,3,4,2,5,2,1,1,1,5,less than an hour a day,1,1,1,5,3,2,2,30,1,female,right handed,secondary school,1
5,5,5,3,2,2,2,5,4,4,3,5,3,1,3,3,2,4,2,5,3,3,5,4,4,2,4,5,4,1,4,2,3,2,2,5,few hours a day,4,3,4,3,3,3,3,19,0,female,right handed,secondary school,2
5,5,2,1,1,2,4,3,5,4,5,1,1,2,3,2,1,1,2,5,3,4,5,4,1,2,3,2,2,1,2,1,2,3,3,3,most of the day,3,3,2,3,3,3,3,27,5,female,right handed,secondary school,1
5,1,4,1,1,4,4,5,5,3,4,4,4,4,4,2,2,2,2,5,5,4,5,5,2,2,5,5,3,2,5,1,4,4,1,3,most of the day,1,1,1,1,1,1,1,21,1,female,right handed,secondary school,1
5,4,4,3,1,3,5,5,5,5,5,3,4,2,5,4,3,3,3,2,2,2,3,3,2,2,4,5,4,1,2,1,5,4,3,5,few hours a day,3,5,4,4,5,2,4,17,3,female,left handed,primary school,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4, ,4,3,5,2,3,4,3,5,1,4,2,2,5,few hours a day,3,3,2,4,3,3,3,20,1,male,right handed,secondary school,1
3,3,1,3,3,5,5,3,2,2,2,1,1,1,3,1,1,1,4,5,1,2,5,4,4,4,4,4,5,4,5,0,2,3,2,3,few hours a day,3,4,4,3,4,4,4,20,0,male,right handed,secondary school,2
5,4,3,1,2,3,2,5,5,3,4,3,2,1,2,2,2,3,1,5,5,5,5,2,3,2,5,5,4,2,5,2,3,2,1,2,few hours a day,2,3,4,4,4,2,4,20,1,male,right handed,college/bachelor degree,1
4,3,4,1,1,2,1,2,2,2,1,4,1,1,3,1,1,1,1,4,3,1,5,5,3,5,2,2,4,2,5,2,4,4,4,3,most of the day,2,5,5,5,5,2,4,18,0,male,right handed,secondary school,2
5,3,2,3,4,5,5,1,5,5,3,1,3,4,5,4,2,1,5,5,3,5,5,4,5,4,5,5,4,4,5,1,1,5,2,3,few hours a day,1,1,1,5,3,2,3,20,1,male,right handed,college/bachelor degree,1
5,3,2,3,3,4,2,3,5,4,4,3,2,3,4,4,2,1,4,4,3,4,4,3,4,3,3,3,5,2,2,1,3,5,4,4,few hours a day,4,2,3,3,2,2,4,20,1,male,right handed,secondary school,1
5,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,5,2,1,4,4,1,4,1,1,2,1,4,0,4,1,2,5,few hours a day,1,5,3,5,5,2,4,17,1,female,right handed,secondary school,1
5,4,2,1,1,1,1,2,2,3,1,2,1,1,3,1,1,1,1,5,2,1,5,4,2,5,1,2,3,1,5,0,3,1,3,5,few hours a day,1,5,4,4,4,3,5,19,1,male,right handed,secondary school,1
5,4,4,3,1,5,4,4,3,2,3,5,4,3, ,1,2,5,4,5,4,2,5,4,3,2,4,4,3,3,4,1,4,3,2,3,few hours a day,2,5,5,4,4,3,5,20,1,female,right handed,secondary school,2
5,5,2,3,4,3,1,2,5,5,3,5,4,4,5,2,4,2,2,5,1,5,5,3,3,4,4,3,5,5,5,1,4,5,2,4,few hours a day,3,2,4,5,1,3,5,20,1,male,right handed,secondary school,1
5,4,3,3,1,4,3,4,5,5,5,4,4,5,5,5,4,3,2,5,5,1,5,4,4,5,4,5,5,2,1,2,3,5,2,3,few hours a day,2,5,5,4,4,1,3,21,0,male,right handed,secondary school,2
3,4,1,1,1,1,2,5,5,2,2,5,4,4,5,1,1,1,2,3,3,2,4,5,3,3,4,5,1,4,3,2,1,4,1,5,most of the day,3,1,1,4,5,5,3,23,0,male,right handed,primary school,2
4,4,3,3,1,4,1,4,4,4,3,2,1,1,3,3,1,4,1,3,5,5,5,1,2,4,3,4,5,4,5,1,3,5,1,4,few hours a day,2,2,1,3,3,3,4,24,2,male,right handed,secondary school,1
5,5,3,1,2,2,1,4,2,1,2,3,2,1,1,2,5,2,1,4,1,1,4,2,2,2,3,2,5,1,2,1,4,3,1,3,less than an hour a day,4,2,2,2,2,4,5,17,0,female,right handed,secondary school,2
5,3,2,2,2,4,5,3,5,2,2,4,4,4,4,5,3,1,4,5,1,2,5,5,3,3,3,2,3,4,2,1,4,2,1,3,few hours a day,2,2,1,4,3,1,5,18,1,female,right handed,secondary school,1
5,3,2,2,2,5,4,4,5,5,5,1,3,4,5,5,2,1,4,5,3,5,5,4,5,3,5,5,3,3,5,0,3,4,4,2,few hours a day,1,3,3,4,3,5,4,17,1,male,right handed,secondary school,1
5,4,3,1,1,2,3,5,4,1,3,5,4,3,3,3,4,1,2,3,2,2,4,2,3,3,3,4,2,2,3,2,1,3,2,3,few hours a day,4,3,3,5,3,1,2,19,1,female,right handed,secondary school,1
5,2,3,2,2,3,1,3,2,1,1,5,2,2,1,3,3,3,1,4,5,4,5,3,2,2,3,2,5,1,5,0,3,3,2,1,few hours a day,2,4,5,1,5,1,3,21,0,male,right handed,secondary school,2
5,3,1,1,2,5,1,3,5,3,2,1,3,2,5,3,2,1,5,5,1,3,4,2,1,1,5,5,5,4,3,1,3,2,1,3,most of the day,4,1,1,3,3,3,3,29,1,female,right handed,college/bachelor degree,1
4,3,1,3,1,4,2,2,5,4,2,1,2,2,2,4,2,1,2,5,4,3,3,3,4,4,5,5,5,2,2,2,4,4,2,3,few hours a day,2,2,3,4,4,2,4,21,1,female, ,college/bachelor degree,1
5,3,3,3,1,4,4,4,5,3,3,3,3,5,5,3,4,1,4,5,2,2,4,4,1,3,4,4,3,2,2,2,3,4,1,2,few hours a day,1,4,2,3,2,1,4,20,1,female,right handed,secondary school,1
5,3,3,4,3,4,5,4,5,3,3,2,4,3,5,5,2,1,2,4,1,2,4,4,3,2,4,2,2,2,1,2,4,4,2,4,few hours a day,1,3,2,4,4,1,5,20,1,female,right handed,secondary school,1
1,3,4,1,2,1,2,4,5,3,4,5,2,1,3,3,4,4,1,5,4,5,4,3,2,4,2,3,3,2,5,1,2,2,4,2,few hours a day,4,3,2,4,2,5,3,19,1,male,right handed,college/bachelor degree,1
5,3,1,2,2,5,4,3,5,5,4,3,2,4,4,4,2,1,3,5,3,4,5,3,5,3,4,4,2,2,5,1,4,1,3,3,few hours a day,3,2,3,1,2,4,5,20,0,female,right handed,college/bachelor degree,2
5,3,4,2,1,3,2,4,3,1,1,5,4,4,3,3,5,2,3,5,3,2,5,5,5,2,2,2,5,1,2,2,4,3,1,4,most of the day,2,3,5,4,3,3,4,21,1,female,right handed,secondary school,1
5, ,4,2,4,4,4,5,4,3,4,5,4,4,5,3,4,3,4,5,5,5,5,4,4,4,4,4,3,3,4,1,3,2,2,5,few hours a day,3,5,3,2,4,3,4,17,2,female,right handed, ,1
5,3,3,4,5,5,5,2,5,3,4,1,4,4,5,3,4,1,5,3,1,1,4,3,2,1,5,5,5,2,3,1,2,3,3,3,few hours a day,1,5,2,2,5,1,4,20,1,female,right handed,secondary school,2
3,3,2,1,1,4,3,3,4,1,1,1,1,5,3,5,2,2,4,5,2,2,5,3,2,2,2,2,4,2,3,1,4,4,2,3,few hours a day,4,4,1,5,5,5,5,19,1,male,right handed,secondary school,2
4,3,4,3,2,4,4,3,5,4,2,2,2,2,3,2,2,2,3,5,3,4,4,3,4,4,3,3,4,3,4,1,4,4,3,4,less than an hour a day,2,3,4,4,2,2,3,21,1,male,right handed,secondary school,1
4,3,3,2,2,2,3,5,4,1,1,1,4,3,3,3,3,1,1,5,1,3,5,4,4,4,3,3,4,5,5,1,3,5,2,4,few hours a day,3,2,3,3,3,5,4,19,0,male,right handed,secondary school,2
5,3,2,1,1,2,3,4,5,5,5,4,3,5,4,3,1,1,3,5,2,2,5,4,4,4,4,4,3,3,3,1,3,1,1,5,few hours a day,1,5,5,5,5,5,2,19,0,male,right handed,secondary school,2
5,3,4,3,2,5,3,2,5,5,4,2,4,5,5,4,5,1,3,4,1,3,5,4,1,5,5,5,5,5,4,1,4,5,1,4,few hours a day,2,2,1,5,1,3,5,20,3,male,right handed,secondary school,1
5,5,4,1,1,1,2,5,4,1,1,4,5,3,4,4,4,2,1,5,5,4,5,3,2,1,4,5,2,1,4,1,3,1,2,5,few hours a day,3,4,4,4,4,4,4,21,0,female,right handed,college/bachelor degree,2
4,3,4,2,1,2,4,4,3,1,2,3,3,3,4,4,4,1,2,5,4,3,4,4,3,2,5,5,2,2,2,2,3,4,2,4,few hours a day,2,4,3,4,4,3,5,23,1,female,right handed,masters degree,1
5,4,2,3,3,1,4,5,5,1,1,4,3,3,2,2,4,1,2,4,4,5,4,3,1,2,4,3,2,1,3,1,3,3,3,3,most of the day,4,4,4,2,3,2,3,24,1,female,right handed,college/bachelor degree,1
5,5,4,3,3,2,1,4,4,3,4,5,2,2,2,3,2,5,1,3,3,3,5,2,2,2,3,5,2,2,4,1,2,3,1,3,few hours a day,1,3,5,5,5,5,5,19,3,male,left handed,secondary school,1
 ,5,4,2,1,3,3,4,5,1,4,1,3,2,2,5,2,2,1,5,1,5,5,5,5,4,3,3,5,1,5,1,3,4,1,3,few hours a day,3,3,1,1,1,1,1,24,2,female,right handed,college/bachelor degree,2
5,4,4,2,3,3,3,4,4,2,2,5,3,2,2,1,3,3,2,5,2,3,5,3,2,5,4,4,5,2,3,1,5,3,3,5,few hours a day,4,5,5,3,5,5,5,20,1,female,right handed,secondary school,1
5,4,2,5,4,5,5,2,3,2,3,2,3,5,4,4,3,4,5,5,5,3,5,5,1,4,3,2,5,3,5,0,5,5,4,4,few hours a day,2,4,5,4,4,4,5,30,2,male,right handed,masters degree,1
4,4,3,1,1,1,3,5,1,1,1,4,2,2,1,1,3,1,1,5,2,2,5,5,4,4,5,5,3,1,2,2,3,3,2,3,most of the day,1,5,3,3,4,2,4,20,1,female,right handed,secondary school,2
5,3,5,2,2,3,3,4,2,1,1,4,2,4,2,2,3,5,3,5,3,3,5,5,5,2,2,4,4,2,3,1,3,2,2,2,few hours a day,4,4,3,4,4,4,4,23,4,female,right handed,secondary school,1
5,2,3,4,2,5,5,5,5,2,2,1,4,4,5,5,2,1,4,5,1,2,5,5,3,3,5,5,4,1,2,2,3,4,1,3,few hours a day,1,1,2,5,5,3,5,19,1,female,left handed,secondary school,1
5,2,2,1,1,3,1,3,5,3,4,1,4,2,3,5,1,2,1,3,1,2,3,4,4,2,1,2,1,1,3,2,4,5,1,5,few hours a day,3,4,5,5,5,5,5,19,4,male,right handed,college/bachelor degree,1
3,2,1,4,4,5,3,2,2,1,1,1,2,4,2,1,3,1,5,5,1,3,4,5,2,2,5,5,3,2,3,0,3,1,3,3,most of the day,2,2,1,4,2,2,1,22,2,female,left handed,college/bachelor degree,1
4,3,4,1,2,3,4,4,2,1,1,4,4,3,3,1,1,1,1,5,1,4,5,2,3,1,5,5,5,1,4,1,4,4,1,2,few hours a day,5,5,5,2,3,3,5,17,0,female,right handed,secondary school,2
5,5,3,1,1,2,2,2,2,1,2,5,3,2,2,2,2,5,1,5,5,5,5,5,2,5,3,3,5,2,5,1,3,5,1,5,few hours a day,1,5,5,5,5,3,3,20,2,male,right handed,college/bachelor degree,1
5,4,2,1,2,2,1,2,2,1,1,5,3,2,2,2,3,3,1,5,3,5,5,2,5,5,3,3,4,2,5,1,4,3,3,4,few hours a day,4,4,5,4,4,4,3,19,2,male,right handed,secondary school,1
5,3,4,4,2,3,4,3,3,1,1,2,3,2,2,2,3,1,4,5,3,3,5,5, ,3,5,3,4,4,3,1,3,4,3,5,few hours a day,4,2,1,1,3,2,2,30,4,female,right handed,masters degree,1
5,2,4,2,1,1,2,3,3,1,1,5,3,3,2,2,2,1,1,4,3,3,5,5,3,2,2,2,3,1,4,2,3,3,2,5,few hours a day,2,5,4,5,4,3,3,27,0,male,left handed,college/bachelor degree,2
5,4,5,3,3,3,2,5,4,3,4,5,4,2,3,2,4,4,2,5,3,4,5,3,4,4,4,4,5,4,5,1,3,5,1,2,few hours a day,3,1,4,4,4,5,4,19,1,male,right handed,college/bachelor degree,1
5,3,3,2,1,3,4,4,5,3,3,3,3,5,3,2,4,3,3,5,2,3,3,2,4,3,3,2,4,4,5,2,3,4,2,4,few hours a day,2,5,2,4,5,2,5,17,1,female,right handed,secondary school,1
5,4,4,2,3,3,5,4,3,1,2,2,3,3,3,4,2,5,2,5,4,4,5,3,4,4,5,5,3,3,4,1,3,4,1,3,most of the day,4,5,2,2,3,5,5,20,1,male,right handed,secondary school,1
3,1,3,3,2,5, ,2,3,3,1,1,5,5,5,3,1,1,1,5,4,4,5,3,5,5,5,5,4,5,5,1,1,3,1,1,few hours a day,4,1,3,2,2,2,4,20,2,male,right handed,secondary school,1
5,3,4,4,2,3,3,4,3,2,2,5,3,3,3,2,3,4,2,5,4,4,5,1,2,5,4,4,4,2,4,2,3,5,1,3,few hours a day,2,5,5,5,5,4,3,20,1,male,right handed,secondary school,1
5,3,4,3,3,3,3,3,4,4,3,4,3,3,1,3,2,5,3,5,4,4,4,3,5,4,4,4,4,2,4,1,3,4,1,4,few hours a day,2,3,4,5,3,3,4,20,2,male,right handed,secondary school,1
5,3,3,2,1,3,1,3,5,1,2,1,3,3,3,4,1,2,1,5,2,4,4,3,5,5,4,4, ,1,5,2,2,2,1,4,few hours a day,1,4,2,4,3,4,4,18,1,female,right handed,secondary school,1
5,4,4,2,2,3,2,5,4,3,1,4,3,4,2,3,5,4,2,5,5,4,5,4,3,4,5,4,4,3,5,1,4,4,2,4,few hours a day,2,5,5,4,4,5,5,21,2,male,right handed,college/bachelor degree,1
5,5,3,2,2,4,4,3,2,1,1,2,2,3,3,4,1,5,2,5,4,3,5,2,4,4,5,4,2,1,4,1,3,3,1,3,few hours a day,3,5,3,2,4,4,4,21,1,male,right handed,secondary school,1
5,3,3,2,3,3,4,3,5,4,4,4,3,3,4,4,2,3,3,5,3,5,5,4,5,4,5,5,3,3,4,2,3,4,1,3,few hours a day,2,1,3,4,2,2,3,20,1,male,right handed,secondary school,1
